,Date,Peak-to-peak Drawdowns,Prices,Candidate trough,Real-time Drawdowns,ADD
1491,8/14/2003,-0.454122687,987.75,NA,0.103807022,0.103807022
1492,8/15/2003,-0.45134245,990.5,NA,0.105014464,0.105014464
1493,8/18/2003,-0.443047819,998.75,NA,0.108616776,0.108616776
1494,8/19/2003,-0.438801528,1003,NA,0.110460917,0.110460917
1495,8/20/2003,-0.442797538,999,10/9/2002,0.108725472,0.108725472
1496,8/21/2003,-0.439799035,1002,NA,0.110027705,0.110027705
1497,8/22/2003,-0.449325304,992.5,NA,0.105890499,0.105890499
1498,8/25/2003,-0.44806665,993.75,NA,0.106437125,0.106437125
1499,8/26/2003,-0.446658837,995.15,NA,0.107048531,0.107048531
1500,8/27/2003,-0.446759329,995.05,10/9/2002,0.107004931,0.107004931
1501,8/28/2003,-0.441597057,1000.2,NA,0.109246877,0.109246877
1502,8/29/2003,-0.435467114,1006.35,NA,0.111909078,0.111909078
1503,9/2/2003,-0.421504334,1020.5,NA,0.117973036,0.117973036
1504,9/3/2003,-0.416616739,1025.5,10/9/2002,0.120095692,0.120095692
1505,9/4/2003,-0.415398564,1026.75,NA,0.120624739,0.120624739
1506,9/5/2003,-0.421259386,1020.75,NA,0.118079416,0.118079416
1507,9/8/2003,-0.413209581,1029,NA,0.121575402,0.121575402
1508,9/9/2003,-0.419546428,1022.5,NA,0.118823344,0.118823344
1509,9/10/2003,-0.429868466,1012,10/9/2002,0.11434054,0.11434054
1510,9/11/2003,-0.42666215,1015.25,NA,0.115733026,0.115733026
1511,9/12/2003,-0.425431683,1016.5,NA,0.116267411,0.116267411
1512,9/15/2003,-0.429374517,1012.5,NA,0.11455506,0.11455506
1513,9/16/2003,-0.414425091,1027.75,NA,0.121047514,0.121047514
1514,9/17/2003,-0.416616739,1025.5,10/9/2002,0.120095693,0.120095693
1515,9/18/2003,-0.405224057,1037.25,NA,0.125043472,0.125043472
1516,9/19/2003,-0.409329847,1033,NA,0.12326035,0.12326035
1517,9/22/2003,-0.42076967,1021.25,NA,0.118292098,0.118292098
1518,9/23/2003,-0.416616739,1025.5,NA,0.120095693,0.120095693
1519,9/24/2003,-0.434573192,1007.25,10/9/2002,0.112297304,0.112297304
1520,9/25/2003,-0.444049572,997.75,NA,0.108181764,0.108181764
1521,9/26/2003,-0.447312218,994.5,NA,0.106764815,0.106764815
1522,9/29/2003,-0.437556043,1004.25,NA,0.111001868,0.111001868
1523,9/30/2003,-0.44781511,994,NA,0.106546412,0.106546412
1524,10/1/2003,-0.425431683,1016.5,10/9/2002,0.116267411,0.116267411
1525,10/2/2003,-0.422484726,1019.5,NA,0.117547258,0.117547258
1526,10/3/2003,-0.413695607,1028.5,NA,0.121364324,0.121364324
1527,10/6/2003,-0.408845937,1033.5,NA,0.123470509,0.123470509
1528,10/7/2003,-0.405224057,1037.25,NA,0.125043472,0.125043472
1529,10/8/2003,-0.407395611,1035,10/9/2002,0.124100378,0.124100378
1530,10/9/2003,-0.404019673,1038.5,NA,0.125566529,0.125566529
1531,10/10/2003,-0.402095671,1040.5,NA,0.126402113,0.126402113
1532,10/13/2003,-0.398258735,1044.5,NA,0.128068473,0.128068473
1533,10/14/2003,-0.395390665,1047.5,NA,0.12931406,0.12931406
1534,10/15/2003,-0.398258735,1044.5,10/9/2002,0.128068473,0.128068473
1535,10/16/2003,-0.393721414,1049.25,NA,0.130039007,0.130039007
1536,10/17/2003,-0.404742129,1037.75,NA,0.125252771,0.125252771
1537,10/20/2003,-0.397540946,1045.25,NA,0.128380205,0.128380205
1538,10/21/2003,-0.39921659,1043.5,NA,0.127652482,0.127652482
1539,10/22/2003,-0.411752916,1030.5,10/9/2002,0.122208025,0.122208025
1540,10/23/2003,-0.413695607,1028.5,NA,0.121364325,0.121364325
1541,10/24/2003,-0.412238235,1030,NA,0.121997254,0.121997254
1542,10/27/2003,-0.411510345,1030.75,NA,0.122313373,0.122313373
1543,10/28/2003,-0.398019415,1044.75,NA,0.128172409,0.128172409
1544,10/29/2003,-0.396584695,1046.25,10/9/2002,0.1287955,0.1287955
1545,10/30/2003,-0.394436466,1048.5,NA,0.129728464,0.129728464
1546,10/31/2003,-0.393483177,1049.5,NA,0.130142472,0.130142472
1547,11/3/2003,-0.388967424,1054.25,NA,0.132103639,0.132103639
1548,11/4/2003,-0.390866309,1052.25,NA,0.131278964,0.131278964
1549,11/5/2003,-0.389679083,1053.5,10/9/2002,0.13179457,0.13179457
1550,11/6/2003,-0.384944226,1058.5,NA,0.133850892,0.133850892
1551,11/7/2003,-0.392530796,1050.5,NA,0.130556086,0.130556086
1552,11/10/2003,-0.396584695,1046.25,NA,0.1287955,0.1287955
1553,11/11/2003,-0.397062706,1045.75,NA,0.128587902,0.128587902
1554,11/12/2003,-0.38636233,1057,10/9/2002,0.133235016,0.133235016
1555,11/13/2003,-0.385416704,1058,NA,0.133645696,0.133645696
1556,11/14/2003,-0.393959708,1049,NA,0.129935516,0.129935516
1557,11/17/2003,-0.39921659,1043.5,NA,0.127652481,0.127652481
1558,11/18/2003,-0.40957189,1032.75,NA,0.123155231,0.123155231
1559,11/19/2003,-0.401615248,1041,10/9/2002,0.126610757,0.126610757
1560,11/20/2003,-0.41029837,1032,NA,0.122839725,0.122839725
1561,11/21/2003,-0.40618861,1036.25,NA,0.124624571,0.124624571
1562,11/24/2003,-0.393769068,1049.2,NA,0.130018309,0.130018309
1563,11/25/2003,-0.390486243,1052.65,NA,0.131444022,0.131444022
1564,11/26/2003,-0.387450908,1055.85,10/9/2002,0.132762251,0.132762251
1565,11/28/2003,-0.386598877,1056.75,NA,0.133132283,0.133132283
1566,12/1/2003,-0.376243407,1067.75,NA,0.137629607,0.137629607
1567,12/2/2003,-0.378352865,1065.5,NA,0.136713481,0.136713481
1568,12/3/2003,-0.379996636,1063.75,10/9/2002,0.1359996,0.1359996
1569,12/4/2003,-0.376009297,1068,NA,0.13773128,0.13773128
1570,12/5/2003,-0.382820832,1060.75,NA,0.134773068,0.134773068
1571,12/8/2003,-0.376243407,1067.75,NA,0.137629608,0.137629608
1572,12/9/2003,-0.384471971,1059,NA,0.134055988,0.134055988
1573,12/10/2003,-0.383999939,1059.5,10/9/2002,0.134260989,0.134260989
1574,12/11/2003,-0.373204246,1071,NA,0.138949499,0.138949499
1575,12/12/2003,-0.371804666,1072.5,NA,0.139557329,0.139557329
1576,12/15/2003,-0.376477571,1067.5,NA,0.137527912,0.137527912
1577,12/16/2003,-0.370872699,1073.5,NA,0.139962077,0.139962077
1578,12/17/2003,-0.368314261,1076.25,10/9/2002,0.141073193,0.141073193
1579,12/18/2003,-0.356996436,1088.5,NA,0.145988462,0.145988462
1580,12/19/2003,-0.359756327,1085.5,NA,0.144789856,0.144789856
1581,12/22/2003,-0.353099583,1092.75,NA,0.147680843,0.147680843
1582,12/23/2003,-0.352413476,1093.5,NA,0.147978815,0.147978815
1583,12/24/2003,-0.352870828,1093,10/9/2002,0.14778019,0.14778019
1584,12/26/2003,-0.352413476,1093.5,NA,0.147978815,0.147978815
1585,12/29/2003,-0.339466106,1107.75,NA,0.153601786,0.153601786
1586,12/30/2003,-0.339466106,1107.75,NA,0.153601786,0.153601786
1587,12/31/2003,-0.336986673,1110.5,10/9/2002,0.15467859,0.15467859
1588,1/2/2004,-0.338338329,1109,NA,0.154091573,0.154091573
1589,1/5/2004,-0.328468352,1120,NA,0.15837805,0.15837805
1590,1/6/2004,-0.32668423,1122,NA,0.159152884,0.159152884
1591,1/7/2004,-0.323569656,1125.5,10/9/2002,0.160505526,0.160505526
1592,1/8/2004,-0.32002198,1129.5,NA,0.162046262,0.162046262
1593,1/9/2004,-0.328468352,1120,NA,0.158378049,0.158378049
1594,1/12/2004,-0.321129278,1128.25,NA,0.161565369,0.161565369
1595,1/13/2004,-0.327352903,1121.25,NA,0.158862483,0.158862483
1596,1/14/2004,-0.318473821,1131.25,10/9/2002,0.162718619,0.162718619
1597,1/15/2004,-0.316707427,1133.25,NA,0.163485755,0.163485755
1598,1/16/2004,-0.312524702,1138,NA,0.165302289,0.165302289
1599,1/20/2004,-0.312964166,1137.5,NA,0.165111432,0.165111432
1600,1/21/2004,-0.305519419,1146,10/9/2002,0.168344644,0.168344644
1601,1/22/2004,-0.307266144,1144,NA,0.167586051,0.167586051
1602,1/23/2004,-0.310549501,1140.25,NA,0.166160107,0.166160107
1603,1/26/2004,-0.298346255,1154.25,NA,0.171459909,0.171459909
1604,1/27/2004,-0.308578194,1142.5,NA,0.167016235,0.167016235
1605,1/28/2004,-0.320243342,1129.25,10/9/2002,0.161950125,0.161950125
1606,1/29/2004,-0.31935819,1130.25,NA,0.162334541,0.162334541
1607,1/30/2004,-0.319579405,1130,NA,0.162238441,0.162238441
1608,2/2/2004,-0.315605012,1134.5,NA,0.163964498,0.163964498
1609,2/3/2004,-0.316928055,1133,NA,0.163389908,0.163389908
1610,2/4/2004,-0.324903286,1124,10/9/2002,0.159926309,0.159926309
1611,2/5/2004,-0.322681556,1126.5,NA,0.160891194,0.160891194
1612,2/6/2004,-0.311646353,1139,NA,0.165683722,0.165683722
1613,2/9/2004,-0.310768775,1140,NA,0.166064849,0.166064849
1614,2/10/2004,-0.307921954,1143.25,NA,0.167301208,0.167301208
1615,2/11/2004,-0.297480267,1155.25,10/9/2002,0.171835975,0.171835975
1616,2/12/2004,-0.301165908,1151,NA,0.170235321,0.170235321
1617,2/13/2004,-0.305737593,1145.75,NA,0.168249863,0.168249863
1618,2/17/2004,-0.296398835,1156.5,NA,0.172305634,0.172305634
1619,2/18/2004,-0.300948729,1151.25,10/9/2002,0.17032964,0.17032964
1620,2/19/2004,-0.304429263,1147.25,NA,0.168818063,0.168818063
1621,2/20/2004,-0.3074847,1143.75,NA,0.167491104,0.167491104
1622,2/23/2004,-0.310768775,1140,NA,0.166064848,0.166064848
1623,2/24/2004,-0.312261116,1138.3,NA,0.165416733,0.165416733
1624,2/25/2004,-0.30849067,1142.6,10/9/2002,0.167054217,0.167054217
1625,2/26/2004,-0.308446911,1142.65,NA,0.167073217,0.167073217
1626,2/27/2004,-0.307528417,1143.7,NA,0.167472114,0.167472114
1627,3/1/2004,-0.298129688,1154.5,NA,0.17155393,0.17155393
1628,3/2/2004,-0.303775739,1148,NA,0.169101881,0.169101881
1629,3/3/2004,-0.30225251,1149.75,10/9/2002,0.169763411,0.169763411
1630,3/4/2004,-0.299212994,1153.25,NA,0.171083456,0.171083456
1631,3/5/2004,-0.296182689,1156.75,NA,0.172399501,0.172399501
1632,3/8/2004,-0.308140653,1143,NA,0.167206223,0.167206223
1633,3/9/2004,-0.312305042,1138.25,NA,0.165397652,0.165397652
1634,3/10/2004,-0.329138219,1119.25,10/9/2002,0.158087096,0.158087096
1635,3/11/2004,-0.342630666,1104.25,NA,0.152227401,0.152227401
1636,3/12/2004,-0.330255663,1118,NA,0.157601797,0.157601797
1637,3/15/2004,-0.341951702,1105,NA,0.152522271,0.152522271
1638,3/16/2004,-0.337211822,1110.25,NA,0.154580775,0.154580775
1639,3/17/2004,-0.326238697,1122.5,10/9/2002,0.159346343,0.159346343
1640,3/18/2004,-0.325793362,1123,NA,0.15953975,0.15953975
1641,3/19/2004,-0.339917574,1107.25,NA,0.153405683,0.153405683
1642,3/22/2004,-0.352642126,1093.25,NA,0.14787948,0.14787948
1643,3/23/2004,-0.354473209,1091.25,NA,0.147084251,0.147084251
1644,3/24/2004,-0.35424414,1091.5,10/9/2002,0.147183751,0.147183751
1645,3/25/2004,-0.341047134,1106,NA,0.152915138,0.152915138
1646,3/26/2004,-0.341047134,1106,NA,0.152915138,0.152915138
1647,3/29/2004,-0.326907071,1121.75,NA,0.159056089,0.159056089
1648,3/30/2004,-0.323125508,1126,NA,0.160698401,0.160698401
1649,3/31/2004,-0.324014002,1125,10/9/2002,0.160312533,0.160312533
1650,4/1/2004,-0.316486846,1133.5,NA,0.163581535,0.163581535
1651,4/2/2004,-0.309015926,1142,NA,0.166826114,0.166826114
1652,4/5/2004,-0.303557993,1148.25,NA,0.169196464,0.169196464
1653,4/6/2004,-0.306610765,1144.75,NA,0.167870662,0.167870662
1654,4/7/2004,-0.308797036,1142.25,10/9/2002,0.166921177,0.166921177
1655,4/8/2004,-0.311207468,1139.5,NA,0.16587434,0.16587434
1656,4/12/2004,-0.307266144,1144,NA,0.167586035,0.167586035
1657,4/13/2004,-0.321129278,1128.25,NA,0.161565353,0.161565353
1658,4/14/2004,-0.319800668,1129.75,10/9/2002,0.162142361,0.162142361
1659,4/15/2004,-0.324014002,1125,NA,0.160312533,0.160312533
1660,4/16/2004,-0.316045832,1134,NA,0.163773065,0.163773065
1661,4/19/2004,-0.316266315,1133.75,NA,0.163677265,0.163677265
1662,4/20/2004,-0.333391164,1114.5,NA,0.156240038,0.156240038
1663,4/21/2004,-0.326238697,1122.5,10/9/2002,0.159346315,0.159346315
1664,4/22/2004,-0.313623724,1136.75,NA,0.164824928,0.164824928
1665,4/23/2004,-0.311207468,1139.5,NA,0.165874295,0.165874295
1666,4/26/2004,-0.312524702,1138,NA,0.165302228,0.165302228
1667,4/27/2004,-0.312524702,1138,NA,0.165302228,0.165302228
1668,4/28/2004,-0.325348225,1123.5,10/9/2002,0.159733043,0.159733043
1669,4/29/2004,-0.333839896,1114,NA,0.156045157,0.156045157
1670,4/30/2004,-0.341047134,1106,NA,0.152915093,0.152915093
1671,5/3/2004,-0.332046173,1116,NA,0.156824161,0.156824161
1672,5/4/2004,-0.332494302,1115.5,NA,0.156629541,0.156629541
1673,5/5/2004,-0.32668423,1122,10/9/2002,0.159152823,0.159152823
1674,5/6/2004,-0.334737965,1113,NA,0.15565513,0.15565513
1675,5/7/2004,-0.350586157,1095.5,NA,0.148772348,0.148772348
1676,5/10/2004,-0.361600495,1083.5,NA,0.143988882,0.143988882
1677,5/11/2004,-0.353557249,1092.25,NA,0.14748202,0.14748202
1678,5/12/2004,-0.347623867,1098.75,10/9/2002,0.150058855,0.150058855
1679,5/13/2004,-0.352184879,1093.75,NA,0.148078033,0.148078033
1680,5/14/2004,-0.351271011,1094.75,NA,0.148474921,0.148474921
1681,5/17/2004,-0.359756327,1085.5,NA,0.144789795,0.144789795
1682,5/18/2004,-0.35539001,1090.25,NA,0.146686063,0.146686063
1683,5/19/2004,-0.358605446,1086.75,10/9/2002,0.145289617,0.145289617
1684,5/20/2004,-0.355160731,1090.5,NA,0.146785638,0.146785638
1685,5/21/2004,-0.353328389,1092.5,NA,0.147581414,0.147581414
1686,5/24/2004,-0.349673748,1096.5,NA,0.149168604,0.149168604
1687,5/25/2004,-0.335322143,1112.35,NA,0.155401427,0.155401427
1688,5/26/2004,-0.332315027,1115.7,10/9/2002,0.156707401,0.156707401
1689,5/27/2004,-0.326416886,1122.3,NA,0.159268931,0.159268931
1690,5/28/2004,-0.328780901,1119.65,NA,0.158242253,0.158242253
1691,6/1/2004,-0.327798933,1120.75,NA,0.158668716,0.158668716
1692,6/2/2004,-0.324236249,1124.75,10/9/2002,0.16021597,0.16021597
1693,6/3/2004,-0.333615505,1114.25,NA,0.156142611,0.156142611
1694,6/4/2004,-0.326016004,1122.75,NA,0.159443032,0.159443032
1695,6/7/2004,-0.310768775,1140,NA,0.16606482,0.16606482
1696,6/8/2004,-0.309234864,1141.75,NA,0.166730989,0.166730989
1697,6/9/2004,-0.31869484,1131,10/9/2002,0.162622574,0.162622574
1698,6/10/2004,-0.314063671,1136.25,NA,0.164633865,0.164633865
1699,6/14/2004,-0.323569656,1125.5,NA,0.160505468,0.160505468
1700,6/15/2004,-0.316266315,1133.75,NA,0.163677269,0.163677269
1701,6/16/2004,-0.316928055,1133,10/9/2002,0.163389879,0.163389879
1702,6/17/2004,-0.31869484,1131,NA,0.162622574,0.162622574
1703,6/18/2004,-0.316045832,1134,NA,0.163773024,0.163773024
1704,6/21/2004,-0.320243342,1129.25,NA,0.161950069,0.161950069
1705,6/22/2004,-0.315164386,1135,NA,0.164155831,0.164155831
1706,6/23/2004,-0.307266144,1144,10/9/2002,0.167585994,0.167585994
1707,6/24/2004,-0.309672884,1141.25,NA,0.16654076,0.16654076
1708,6/25/2004,-0.314944146,1135.25,NA,0.16425148,0.16425148
1709,6/28/2004,-0.31803193,1131.75,NA,0.162910473,0.162910473
1710,6/29/2004,-0.314503812,1135.75,NA,0.164442715,0.164442715
1711,6/30/2004,-0.310330275,1140.5,10/9/2002,0.166255259,0.166255259
1712,7/1/2004,-0.322903507,1126.25,NA,0.160794773,0.160794773
1713,7/2/2004,-0.323347557,1125.75,NA,0.160601925,0.160601925
1714,7/6/2004,-0.332942632,1115,NA,0.156434837,0.156434837
1715,7/7/2004,-0.330255663,1118,10/9/2002,0.157601773,0.157601773
1716,7/8/2004,-0.336761575,1110.75,NA,0.154776291,0.154776291
1717,7/9/2004,-0.334962608,1112.75,NA,0.155557572,0.155557572
1718,7/12/2004,-0.33428883,1113.5,NA,0.15585019,0.15585019
1719,7/13/2004,-0.333615505,1114.25,NA,0.156142611,0.156142611
1720,7/14/2004,-0.33631153,1111.25,10/9/2002,0.154971742,0.154971742
1721,7/15/2004,-0.343310091,1103.5,NA,0.151932306,0.151932306
1722,7/16/2004,-0.343989977,1102.75,NA,0.151637035,0.151637035
1723,7/19/2004,-0.347623867,1098.75,NA,0.150058857,0.150058857
1724,7/20/2004,-0.335636842,1112,NA,0.155264756,0.155264756
1725,7/21/2004,-0.355160731,1090.5,10/9/2002,0.146785639,0.146785639
1726,7/22/2004,-0.352184879,1093.75,NA,0.148078035,0.148078035
1727,7/23/2004,-0.359756327,1085.5,NA,0.144789797,0.144789797
1728,7/26/2004,-0.362062069,1083,NA,0.143788426,0.143788426
1729,7/27/2004,-0.353328389,1092.5,NA,0.147581415,0.147581415
1730,7/28/2004,-0.350586157,1095.5,10/9/2002,0.148772351,0.148772351
1731,7/29/2004,-0.346259611,1100.25,NA,0.150651346,0.150651346
1732,7/30/2004,-0.34557818,1101,NA,0.150947288,0.150947288
1733,8/2/2004,-0.341499316,1105.5,NA,0.152718716,0.152718716
1734,8/3/2004,-0.348989988,1097.25,NA,0.149465559,0.149465559
1735,8/4/2004,-0.349217856,1097,10/9/2002,0.149366559,0.149366559
1736,8/5/2004,-0.366225851,1078.5,NA,0.141980081,0.141980081
1737,8/6/2004,-0.380231682,1063.5,NA,0.135897426,0.135897426
1738,8/9/2004,-0.379526712,1064.25,NA,0.136203591,0.136203591
1739,8/10/2004,-0.368314261,1076.25,NA,0.141073097,0.141073097
1740,8/11/2004,-0.368778945,1075.75,10/9/2002,0.140871287,0.140871287
1741,8/12/2004,-0.379996636,1063.75,NA,0.135999505,0.135999505
1742,8/13/2004,-0.377649218,1066.25,NA,0.137018976,0.137018976
1743,8/16/2004,-0.367153494,1077.5,NA,0.141577211,0.141577211
1744,8/17/2004,-0.362062069,1083,NA,0.143788389,0.143788389
1745,8/18/2004,-0.351499399,1094.5,10/9/2002,0.148375698,0.148375698
1746,8/19/2004,-0.354473209,1091.25,NA,0.147084189,0.147084189
1747,8/20/2004,-0.347623867,1098.75,NA,0.15005882,0.15005882
1748,8/23/2004,-0.349901773,1096.25,NA,0.149069538,0.149069538
1749,8/24/2004,-0.348762171,1097.5,NA,0.149564461,0.149564461
1750,8/25/2004,-0.343083564,1103.75,10/9/2002,0.152030649,0.152030649
1751,8/26/2004,-0.342359025,1104.55,NA,0.152345312,0.152345312
1752,8/27/2004,-0.338924614,1108.35,NA,0.153836858,0.153836858
1753,8/30/2004,-0.347259884,1099.15,NA,0.150216897,0.150216897
1754,8/31/2004,-0.342494836,1104.4,NA,0.152286331,0.152286331
1755,9/1/2004,-0.340143384,1107,10/9/2002,0.153307554,0.153307554
1756,9/2/2004,-0.328468352,1120,NA,0.158377956,0.158377956
1757,9/3/2004,-0.332942632,1115,NA,0.156434801,0.156434801
1758,9/7/2004,-0.326016004,1122.75,NA,0.159442997,0.159442997
1759,9/8/2004,-0.329138219,1119.25,10/9/2002,0.158087036,0.158087036
1760,9/9/2004,-0.330255663,1118,NA,0.157601736,0.157601736
1761,9/10/2004,-0.324903286,1124,NA,0.159926244,0.159926244
1762,9/13/2004,-0.321129278,1128.25,NA,0.161565275,0.161565275
1763,9/14/2004,-0.319579405,1130,NA,0.162238376,0.162238376
1764,9/15/2004,-0.327798933,1120.75,10/9/2002,0.15866868,0.15866868
1765,9/16/2004,-0.324458545,1124.5,NA,0.160119392,0.160119392
1766,9/17/2004,-0.320464752,1129,NA,0.161853874,0.161853874
1767,9/20/2004,-0.326461439,1122.25,NA,0.159249546,0.159249546
1768,9/21/2004,-0.322015999,1127.25,NA,0.161180176,0.161180176
1769,9/22/2004,-0.334737965,1113,10/9/2002,0.155655096,0.155655096
1770,9/23/2004,-0.339917574,1107.25,NA,0.153405621,0.153405621
1771,9/24/2004,-0.336086583,1111.5,NA,0.155069399,0.155069399
1772,9/27/2004,-0.341725484,1105.25,NA,0.152620456,0.152620456
1773,9/28/2004,-0.337662273,1109.75,NA,0.154385086,0.154385086
1774,9/29/2004,-0.332718442,1115.25,10/9/2002,0.156532164,0.156532164
1775,9/30/2004,-0.332942632,1115,NA,0.156434764,0.156434764
1776,10/1/2004,-0.316707427,1133.25,NA,0.163485624,0.163485624
1777,10/4/2004,-0.314723955,1135.5,NA,0.164347035,0.164347035
1778,10/5/2004,-0.313843673,1136.5,NA,0.164729337,0.164729337
1779,10/6/2004,-0.308359399,1142.75,10/9/2002,0.167111127,0.167111127
1780,10/7/2004,-0.318252851,1131.5,NA,0.162814455,0.162814455
1781,10/8/2004,-0.32668423,1122,NA,0.159152754,0.159152754
1782,10/11/2004,-0.323125508,1126,NA,0.160698288,0.160698288
1783,10/12/2004,-0.326238697,1122.5,NA,0.159346247,0.159346247
1784,10/13/2004,-0.335412047,1112.25,10/9/2002,0.155362312,0.155362312
1785,10/14/2004,-0.343763297,1103,NA,0.15173541,0.15173541
1786,10/15/2004,-0.339014843,1108.25,NA,0.153797638,0.153797638
1787,10/18/2004,-0.334737965,1113,NA,0.155655062,0.155655062
1788,10/19/2004,-0.343310091,1103.5,NA,0.151932235,0.151932235
1789,10/20/2004,-0.344897213,1101.75,10/9/2002,0.151242957,0.151242957
1790,10/21/2004,-0.339466106,1107.75,NA,0.153601657,0.153601657
1791,10/22/2004,-0.350129849,1096,NA,0.148970452,0.148970452
1792,10/25/2004,-0.35081439,1095.25,NA,0.14867316,0.14867316
1793,10/26/2004,-0.336086583,1111.5,NA,0.155069365,0.155069365
1794,10/27/2004,-0.324236249,1124.75,10/9/2002,0.1602159,0.1602159
1795,10/28/2004,-0.321794245,1127.5,NA,0.161276449,0.161276449
1796,10/29/2004,-0.31935819,1130.25,NA,0.162334414,0.162334414
1797,11/1/2004,-0.318915908,1130.75,NA,0.162526495,0.162526495
1798,11/2/2004,-0.319137025,1130.5,NA,0.162430495,0.162430495
1799,11/3/2004,-0.3063924,1145,10/9/2002,0.167965415,0.167965415
1800,11/4/2004,-0.292946091,1160.5,NA,0.173805073,0.173805073
1801,11/5/2004,-0.286718217,1167.75,NA,0.176509804,0.176509804
1802,11/8/2004,-0.287789225,1166.5,NA,0.176044671,0.176044671
1803,11/9/2004,-0.289719934,1164.25,NA,0.175206174,0.175206174
1804,11/10/2004,-0.289290566,1164.75,10/9/2002,0.175392647,0.175392647
1805,11/11/2004,-0.281593286,1173.75,NA,0.178735533,0.178735533
1806,11/12/2004,-0.273954802,1182.75,NA,0.182052884,0.182052884
1807,11/15/2004,-0.271210737,1186,NA,0.183244616,0.183244616
1808,11/16/2004,-0.27840349,1177.5,NA,0.180120843,0.180120843
1809,11/17/2004,-0.272687375,1184.25,10/9/2002,0.182603321,0.182603321
1810,11/18/2004,-0.272054263,1185,NA,0.182878278,0.182878278
1811,11/19/2004,-0.282872058,1172.25,NA,0.178180169,0.178180169
1812,11/22/2004,-0.277978952,1178,NA,0.180305218,0.180305218
1813,11/23/2004,-0.276918394,1179.25,NA,0.180765812,0.180765812
1814,11/24/2004,-0.274250766,1182.4,10/9/2002,0.181924348,0.181924348
1815,11/26/2004,-0.274885271,1181.65,NA,0.181648786,0.181648786
1816,11/29/2004,-0.278530887,1177.35,NA,0.180065515,0.180065515
1817,11/30/2004,-0.27984827,1175.8,NA,0.179493383,0.179493383
1818,12/1/2004,-0.266164469,1192,10/9/2002,0.185436183,0.185436183
